
3708;233
2186;701
2819;549
3867;675
5469;781
5623;87
2438;111
5412;944
3411;152
4569;688
5687;709
2860;584
3403;287
3349;71
1415;52
5212;68
5151;620
4237;872
1072;675
1776;791
330;299
2925;361
2170;277
2228;640
909;678
3072;300
693;800
210;967
3908;248
4413;745
2018;72
1478;123
3069;916
1191;675
614;466
4235;653
1117;162
2322;121
754;588
4287;863
3766;849
735;321
3894;702
3258;313
3567;525
1977;672
786;660
5317;539
5082;496
3903;508
2543;382
3771;871
693;422
5028;458
5498;898
2696;860
854;242
3472;261
4585;617
3009;439
5392;114
5588;316
3425;877
74;371
4622;496
665;482
3364;512
407;270
3557;617
2859;372
150;896
507;468
2066;239
2958;902
4414;643
3800;871
4583;156
1503;7
5078;322
1177;898
2083;951
3669;680
1993;106
4621;495
5698;457
4382;641
4122;303
475;50
3286;463
2399;711
3695;5
279;90
950;821
4311;328
3370;849
384;62
4455;680
3026;559
3428;422
2430;344
4154;348
4926;986
2647;688
262;641
2953;555
5123;863
4242;926
3644;726
283;729
5174;592
3572;357
229;894
2334;827
1046;491
5534;880
2141;635
2652;603
2403;370
864;192
1745;518
2414;346
515;369
2699;876
4963;984
4880;416
4831;143
1562;108
1638;321
1327;555
4534;153
2138;592
224;862
1176;153
499;103
1127;969
3756;771
1466;657
3006;732
2285;820
4500;709
111;15
1373;338
1954;549
3228;88
1021;829
4495;901
233;677
3928;937
2845;147
2649;936
3996;364
4946;528
40;854
3319;19
3100;850
4539;195
2016;214
4144;610
5344;235
5518;673
1428;222
5560;200
612;150
2836;350
2510;291
2267;337
3043;121
1453;971
192;927
2694;837
744;942
601;933
2415;945
1518;450
2755;557
2295;722
4490;85
2712;728
1663;675
1597;284
3689;578
3990;643
4115;579
3391;150
2222;674
3825;676
2356;26
4125;622
1711;711
2545;673
4060;162
1425;772
748;853
158;199
3760;750
1236;834
2249;460
165;789
806;243
795;792
3833;557
4119;533
5256;464
522;577
4208;38
4988;441
2540;991
1346;85
4789;616
5473;789
984;51
2472;867
2245;31
4860;396
1821;880
113;219
50;804
400;147
4956;65
2644;71
4187;390
1828;405
3268;539
2597;226
4818;939
680;764
3244;940
157;113
5581;8
3532;316
5517;29
201;27
1848;968
1009;524
671;319
90;813
3097;461
4787;696
386;764
4706;778
4749;1
2857;603
4827;176
5154;783
4498;80
3717;32
1722;893
29;556
4750;565
5115;441
2978;619
3469;457
5298;356
163;128
5006;168
5399;492
4742;10
1909;58
3614;510
2558;109
2004;640
5477;16
5591;455
1716;206
2151;438
1023;327
860;772
3125;189
643;497
1761;378
3449;892
2910;46
4072;701
640;540
1675;795
5318;720
1309;691
3442;47
2579;719
4820;869
4346;820
587;69
4241;792
2182;113
2026;300
1524;286
310;599
1748;663
5016;80
1707;536
3882;114
4547;664
3076;996
3845;701
3970;249
3511;876
3340;329
1519;954
4289;602
729;862
1602;222
790;966
396;267
2581;357
2888;954
4839;503
1838;328
3056;675
2044;799
4473;446
2787;752
154;639
4637;939
4073;776
1072;842
3026;422
4851;830
1720;876
4658;408
3002;326
5220;31
2896;930
2136;683
1281;11
3702;583
3959;231
4758;931
4650;871
5663;97
5059;230
4531;911
1488;511
5312;866
4065;692
538;381
25;690
5199;687
3254;604
855;157
1141;282
4581;264
2858;288
4916;942
2792;617
3252;833
1798;471
1333;305
5409;166
3615;834
1858;35
5583;793
5245;682
4936;989
2198;700
4161;143
4919;461
2207;4
2759;897
4762;924
2740;521
518;780
4445;231
1759;360
1257;395
3384;295
1057;751
748;23
5198;315
3873;591
3668;170
5426;655
3377;992
1779;861
4294;278
3988;569
3737;587
3236;75
1421;433
1282;11
2782;894
3348;256
5604;780
4533;822
4967;991
1834;112
4108;160
133;850
3686;891
2840;871
1247;689
2500;662
1930;450
2364;619
3388;602
4713;270
2064;547
1869;325
961;154
277;613
1313;26
5721;581
2894;682
4755;817
1129;964
5628;242
5284;636
1896;363
3667;959
2069;551
2689;111
5382;351
4446;262
360;918
5678;285
516;202
2447;695
672;878
1550;566
5283;856
4778;187
2123;704
732;362
45;832
397;487
711;312
4268;264
1398;882
2171;847
5645;204
931;114
4577;745
1331;710
3021;396
4924;989
1405;65
1517;571
4015;335
2959;555
4443;371
2369;523
1952;945
3458;782
3165;137
3895;782
4488;120
2637;486
2278;337
3544;151
3108;363
1423;521
5163;113
3809;135
5299;325
206;113
292;302
5389;100
996;726
3335;518
5588;2
4147;719
3527;143
956;615
3246;924
3304;368
610;642
3066;683
460;744
4846;375
3282;425
2142;790
3854;773
1041;688
820;319
3898;254
4202;609
5729;460
3490;613
2310;839
1097;902
1050;707
3864;84
3712;856
1012;166
823;735
4301;670
5260;707
3323;747
5421;235
3714;353
1781;67
3716;802
2747;592
2314;701
3923;86
398;477
5019;73
4651;202
4513;824
1681;444
578;756
3579;691
181;958
2763;31
2177;542
2209;811
919;26
2280;771
4465;796
1269;206
3237;980
4789;967
1093;715
2293;598
5331;659
1577;670
84;176
1403;1000
1704;544
5185;778
3394;153
3944;390
4345;304
2219;33
2181;458
2626;79
5613;461
5529;24
2566;355
518;755
911;779
250;548
4140;623
270;801
1981;102
419;955
2901;47
941;259
3986;934
2186;258
4163;234
644;888
3796;913
2695;629
4441;758
849;712
2317;716
3443;72
108;488
3149;968
901;686
1071;499
4952;4
749;636
5561;37
5254;1000
5277;120
3048;753
443;319
4334;205
4332;919
4737;76
495;252
5033;25
5532;322
1350;466
5396;196
2697;17
3226;701
3446;591
4250;148
2296;326
107;431
4984;687
